ParticipantId,gender,age,race,ethnicity,education,household_income,relationship_marital_status,employment_status,state_of_residence
A674A9A5F350413DAAFA521AEE278C74,Woman,28,White,"Yes, Puerto Rican","Bachelor's degree (for example: BA, AB, BS)","$70,000-$79,999",Married,Full-time,NULL
A6DFEDF5D28B4302A2C8AC5F15C15115,Woman,32,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$150,0000-$174,999",Married,"Not in paid work (e.g., homemaker, disabled)",Colorado
A6E935781D864C9097F42C21475F5315,Woman,34,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$20,000-$29,999",Single,Prefer not to say,Washington
A71079D0714843898C15BC1546765543,Man,25,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$70,000-$79,999",Single,Full-time,Ohio
A712D9C3A2094DFBA41EDAE8C0EA3C0B,Woman,47,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$60,000-$69,999",Married,Full-time,South Carolina
A7136440AEEF4FF1B77B36B47E2DD30D,Man,26,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$10,000-$19,999",Single,Unemployed,Oklahoma
A7195B30234E43DB88759A16E58CBDDE,Man,43,Black or African American,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$60,000-$69,999",Married,Full-time,Virginia
A71D930CDB48467F889B83B489924987,Woman,45,An ethnicity not listed here,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$10,000-$19,999",Single,Full-time,Florida
A744F31F29A541EEA0845377A40C3C94,Man,39,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$30,000-$39,999",In a relationship,Full-time,Michigan
A754A945BB4741F0B0EB1570A02EB8FF,Man,41,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$10,000-$19,999",Single,Unemployed,Florida
A757CBCE4D2F4FF6AC42D58CCEDC1425,Woman,25,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","Less than $10,000",Single,Unemployed,Illinois
A7D1BF167AE7411184DCE2FF356BCAE1,Woman,45,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",In a relationship,Unemployed,Missouri
A815F40CFFE6495E84BE356E7F9903F0,Man,32,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$70,000-$79,999",In a relationship,Full-time,Virginia
A83ABB234C7A439CB17BE21FEE52A327,Man,36,White,"No, not of Hispanic, Latino, or Spanish origin","Doctorate degree (for example: PhD, EdD)","$100,000-$124,999",Married,Full-time,Wisconsin
A86DFFC9F2DA49D8B9A11D006A9769CD,Woman,28,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$40,000-$49,999",Single,Part-time,Louisiana
A9517910EFBC4DBB8D896069714F8A10,Man,28,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$100,000-$124,999",Married,Part-time,New York
A9948C4980A64AFC92FE2AA09A03507D,Man,30,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$70,000-$79,999",In a relationship,Student,California
A996E6278C0E453A96D51175187A864B,Man,21,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$90,000-$99,999",Single,Student,Louisiana
A9A67A3F254F4C8FB2CB9C500F028D87,Woman,65,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$60,000-$69,999",Married,Retired,Indiana
A9EA054DB37D4A2B8BFB4C73CB3759C9,Man,39,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$125,000-$149,999",Married,Full-time,Illinois
A9EB26DC07F84FE59FC655FC6979F256,Woman,32,White,"No, not of Hispanic, Latino, or Spanish origin","Doctorate degree (for example: PhD, EdD)","$125,000-$149,999",Single,Full-time,California
AA04E773B3564693B9A8EE5C93BCC14C,Man,53,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$60,000-$69,999",Married,Full-time,Pennsylvania
AA09167C92B249F893706D799EAF7130,Man,31,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$30,000-$39,999",In a relationship,Part-time,Missouri
AA14A5DEA2244AD282FC49295D04F52D,Man,37,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$100,000-$124,999",Married,Full-time,California
AA287BFF2A6D4D4BB187AC500F7758D5,Man,31,Korean,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",In a relationship,Full-time,Indiana
AAC05B3E67784EFA8C48E2A76FA4186F,Man,55,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$100,000-$124,999",Married,Full-time,North Carolina
AAC5E12541F9486EA632EC7D69A938EE,Man,57,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$20,000-$29,999",Single,Full-time,Rhode Island
AACF23FB508143C5AF0544B26D0FEF98,Man,63,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$10,000-$19,999",Single,Retired,Texas
AAE6A7BF55A54CA29822014110DEFF70,Woman,33,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$70,000-$79,999",Married,Full-time,Ohio
AB4D929E25A942249E8D34299746B1A6,Man,39,An ethnicity not listed here,"Yes, Mexican, Mexican Am., Chicano","Bachelor's degree (for example: BA, AB, BS)","$60,000-$69,999",In a relationship,Full-time,New Mexico
AB772762F9A2441E981FE0303F9BAFFE,Woman,44,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$30,000-$39,999",Single,Full-time,Oregon
AB8120D754B243BA9A3153FF29EFFC57,Prefer not to say,29,An ethnicity not listed here,"Yes, Mexican, Mexican Am., Chicano","Bachelor's degree (for example: BA, AB, BS)","Less than $10,000",Single,Student,California
ABD66EAF77F343C6958034DFB937A3B0,Man,35,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$100,000-$124,999",Married,Full-time,West Virginia
AC054793B8ED4A8E9B3A8BC6BE24D37A,Man,33,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$150,0000-$174,999",Married,Full-time,Massachusetts
AC233FB4D1B84AB1BF397B3DA20EFB10,Woman,35,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$60,000-$69,999",Divorced,Student,Texas
AC624A7904F645A3A7CD9C7625756E61,Woman,37,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$60,000-$69,999",Single,Unemployed,Georgia
AC77633932FA488F966B0CF0D4395E19,Woman,35,Filipino,"Yes, Mexican, Mexican Am., Chicano","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",Married,"Not in paid work (e.g., homemaker, disabled)",Wyoming
ACFC0EF1E2E147509A903660C8F14F64,Woman,67,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$125,000-$149,999",Single,Part-time,California
AD304E7B576041DDB61085D02D28E6EC,Man,47,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$70,000-$79,999",Married,Part-time,Georgia
AD3ABD00B3C645A6948AA069F9E50CFE,Woman,41,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$10,000-$19,999",Single,Part-time,Oklahoma
AD74241031EB4BCF826C4C7729974FA4,Woman,50,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$175,000-$199,999",Married,Full-time,Illinois
ADD051D15E114D4CB67AD31B0FA8F673,Man,30,Black or African American,"Yes, Mexican, Mexican Am., Chicano","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$50,000-$59,999",Single,Full-time,Rhode Island
ADFD4CC871474935B43C5771D39F5CF6,Woman,47,White,"Yes, Mexican, Mexican Am., Chicano",High school graduate - high school diploma or the equivalent (for example: GED),"$30,000-$39,999",Widowed,Part-time,New Mexico
AE1915713E6D406ABCEED46C89E42282,Woman,69,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$30,000-$39,999",In a relationship,Full-time,Connecticut
AE341C099F464C02A6DDCFAF0C8CAFD7,Man,35,White,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)","Bachelor's degree (for example: BA, AB, BS)","$80,000-$89,999",Married,Full-time,NULL
AE5AECB9514A4598AE07D8786215E979,Man,30,White,"No, not of Hispanic, Latino, or Spanish origin","Doctorate degree (for example: PhD, EdD)","$100,000-$124,999",In a relationship,Full-time,Ohio
AE5BB3054A9A46FABF7249C579A08B44,Woman,32,Chinese,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$250,000 or more",In a relationship,Full-time,California
AE68C4F1E8D442AC9C1F61AAFA12F92F,Man,19,An ethnicity not listed here,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","Less than $10,000",Single,Student,Delaware
AE7E03F5B8384D4788115F04000139CE,Man,41,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$60,000-$69,999",In a relationship,Full-time,Washington
AEA72779445646CCA6C2C848226183F5,Man,33,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$90,000-$99,999",Married,Full-time,NULL
AEC3D47F5009481AAAAFC3C7A23A7DE2,Man,23,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$70,000-$79,999",In a relationship,Student,Illinois
AF01F32BF7A74A65B192B2EE6D1BEBAD,Man,20,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$90,000-$99,999",In a relationship,Part-time,Maryland
AF329573F9A64CC0BF4371D478335CFF,Man,28,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$20,000-$29,999",Single,Full-time,Maryland
AF3ADF2DA568403FA08AC9F65ECE5AD3,Man,34,White,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Married,Full-time,North Carolina
AF41817F21D14D81BADBE51AF357956C,Woman,64,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$40,000-$49,999",Married,Retired,New York
AF89BDF00CB241C090F7569C8918DCD4,Woman,56,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$70,000-$79,999",Single,Retired,Florida
AFA9F8D813DE41D0902CBC2879677FCB,Woman,24,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",In a relationship,Full-time,New York
AFB2D3A633394264B6E9FBA7AA9E40D7,Woman,28,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",In a relationship,Full-time,Minnesota
AFB7B02CA1AD429D8D5BE73995F6256F,Woman,33,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$90,000-$99,999",Married,Full-time,West Virginia
AFC0B6E05E4A4CF19B71DBEF43F3C02C,Man,21,White,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)","Some college, but no degree","$90,000-$99,999",Single,Full-time,Florida
AFCC1B7D2E8E4F51BA03BD15A6BE3AD5,Man,26,White,"Yes, Mexican, Mexican Am., Chicano","Associate degree (for example: AA, AS)","$30,000-$39,999",Single,Student,Texas
AFCEB73B491244FBA313937A1993B4FC,Man,32,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,Full-time,NULL
AFE59013B5ED4761ABF496CC795EEF6F,Woman,47,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$125,000-$149,999",In a relationship,Full-time,Kentucky
AFFBEAC33F8A47D0B70727B751F79AD0,Man,29,White,"Yes, Mexican, Mexican Am., Chicano","Bachelor's degree (for example: BA, AB, BS)","$70,000-$79,999",Married,Full-time,California
B02BB718D8624B148972D506180307B3,Man,59,White,"No, not of Hispanic, Latino, or Spanish origin","Doctorate degree (for example: PhD, EdD)","$50,000-$59,999",Divorced,Business Owner,Michigan
B0893D0978C3492D979A57A5C07D1E9A,Man,23,White,"No, not of Hispanic, Latino, or Spanish origin","Doctorate degree (for example: PhD, EdD)","$100,000-$124,999",Married,Full-time,Washington
B0AFA67E34B7484581CB848A4E38B2F7,Man,40,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$30,000-$39,999",Married,Full-time,Ohio
B0B432A614AD452297CD57C85B1A2B8D,Woman,27,Chinese,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)",Prefer not to say,Single,"Not in paid work (e.g., homemaker, disabled)",Massachusetts
B0D7A8F91A6A4BF1A96BE72FB8E7FD6B,Man,44,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$50,000-$59,999",Married,Unemployed,Wisconsin
B0DE645961FE41D1AE4B437A371FE709,Man,67,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$20,000-$29,999",Single,Retired,Illinois
B0F3D828DA0648879DD759D0EBE637EB,Man,68,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$60,000-$69,999",Married,Retired,Florida
B1171200AFF0454D911388E2AFCEC1A4,Woman,53,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$20,000-$29,999",Divorced,Full-time,Oregon
B1861D985B11418589B65CF20A1BBE4F,Man,43,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",Married,Full-time,Iowa
B19D08B7E13D4CBFB503C08C6E51FF96,Man,44,Other,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$50,000-$59,999",Married,Full-time,Florida
B1B4E420663142179D61959C813D13AE,Man,37,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$30,000-$39,999",Single,Student,Idaho
B1DAB4488047472B8339B0EB9E4061F0,Man,40,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$40,000-$49,999",Single,Full-time,Texas
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,Woman,49,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,"Not in paid work (e.g., homemaker, disabled)",Pennsylvania
B207024A19AE45B9A743E823C7E57CCF,Man,24,White,"Yes, Mexican, Mexican Am., Chicano",High school graduate - high school diploma or the equivalent (for example: GED),"$150,0000-$174,999",In a relationship,Business Owner,California
B21A824EC3A2496AB715AFB4068183F2,Man,32,White,Prefer not to say,"Bachelor's degree (for example: BA, AB, BS)","Less than $10,000",Single,Prefer not to say,Missouri
B27DD7D5480647A19DC58E059E8FE545,Man,36,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Married,Full-time,South Carolina
B27F96DE851146AB99CA576E41743A8D,Woman,42,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",Married,Full-time,Texas
B28525DA53564E449A881057ABBC672F,Man,41,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$225,000-$249,999",Married,Full-time,Michigan
B29398EE0E1948B5923B39B9E135503A,Woman,42,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$150,0000-$174,999",Married,Full-time,Arkansas
B29FCA0288424BE4AD46710635727486,Woman,58,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Divorced,Part-time,Georgia
B2A36B9B11A04CA6A8258ECCEA9A6539,Man,61,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$70,000-$79,999",Divorced,Business Owner,Louisiana
